speed_hz[hz]	send_bytes[byte]	average_throughput[bps]	median_throughput[bps]	mode_throughput[bps]	max_throughput[bps]	min_throughput[bps]	fluctuation[bps]	error_rate	variance[bps^2]	standard deviation[bps]
77000	2	67173.74916530652	 61398.77767612077	61567.76513761468	131328.50097847357	31865.55745489079	64154.75181316705	0.0	423742123.7328513	20584.997540268283
78000	2	128457.51263801623	 129804.37911025145	130308.47378640776	133152.50793650793	10135.759552937623	4694.995298491704	0.0	58565612.420229055	7652.81728647882
79000	2	134523.50446098452	 135847.9028340081	136123.45638945233	139230.0082987552	40041.08830548926	4706.503837770666	0.0	44338502.30206151	6658.716265321831
81000	2	134977.98342725125	 136677.93075356414	136956.86530612246	141579.88185654007	39592.250147492625	6601.89842928882	0.0	48989146.27311001	6999.2246908575535
10000	4	11581.895021160699	 11613.543999307778	11617.564961481867	11737.448885002186	10184.211852189088	155.55386384148733	0.0	16089.340815936945	126.8437653806325
11000	4	12252.971409331703	 12273.018288222385	12276.385987377664	12316.94301183812	11519.846193459789	63.971602506417184	0.0	6576.447202684284	81.09529704418306
12000	4	13297.134755992807	 13315.250793650794	13319.2148456882	13358.985567831194	11639.730118810165	61.85081183838702	0.0	10437.072785546066	102.1619928620525
13000	4	14306.610923084769	 14342.565505449882	14348.69873850759	14449.104101625579	11407.25208227095	142.49317854080982	0.0	19436.2798032258	139.41405884352483
14000	4	15312.193122930914	 15347.939165237278	15356.719450800916	15400.772002294894	13688.70249872514	88.57887936398038	0.0	21214.355672024554	145.65148702304606
14400	4	16353.5265474649	 16537.423361261706	-1	16880.609734624577	11263.656260490097	527.0831871596765	0.0	425559.1742418504	652.3489666136143
15000	4	16360.663356585439	 16402.019797140412	16408.03520782396	16470.453798012026	10985.245375675233	109.79044142658677	0.0	52359.31526622338	228.8215795466489
16000	4	17365.605016924426	 17403.7510373444	17408.265629053178	17464.896291476904	15395.472356044964	99.29127455247726	0.0	29650.96098797024	172.19454401336367
17000	4	18313.16036405161	 18343.272926062593	18340.76632959825	18451.708551003576	10005.794543014761	138.54818695196445	0.0	87912.53332883085	296.5004777885372
18000	4	19295.04539013084	 19342.517365614643	19336.943956202278	19491.392390357247	17102.156982670745	196.34700022640754	0.0	40584.31519687488	201.45549185086733
19000	4	20302.043057062907	 20351.437149355574	20360.699029126212	20450.667072984914	18515.343909504758	148.62401592200695	0.0	43609.899127700664	208.8298329446745
19200	4	21855.218048331444	 21934.58538976957	21988.4875491481	22181.082135184268	18625.829586455733	325.8640868528237	0.0	128088.07898683111	357.8939493576709
20000	4	21162.140091806126	 21220.19415019763	21220.19415019763	21304.40126984127	18914.561443066515	142.26117803514353	0.0	66423.20082907005	257.7269889419229
21000	4	22069.983857124316	 22166.42906688687	22140.83272847245	22362.167277574143	10010.272076372315	292.1834204498264	0.0	324141.1176067044	569.3339245176809
22000	4	23023.159899511193	 23133.010685970356	-1	23265.336800138673	7893.303222771113	242.1769006274808	0.0	643176.8681400248	801.9830846969435
23000	4	23859.107739957173	 24010.32701252236	24031.822381378694	24113.85698886094	8347.911929344446	254.7492489037686	0.0	684206.0552727185	827.1674892503444
24000	4	24866.61427171401	 24956.810710301226	25007.96124464319	25172.117029257315	12613.262663283525	305.50275754330505	0.0	289950.50548244844	538.4705242466373
25000	4	25888.654434829907	 25950.836813611757	25940.805566293002	26168.40085786703	23041.670042918457	279.74642303712244	0.0	84304.39434222675	290.35219017983445
26000	4	26693.301259529733	 26731.274248157737	-1	26870.416016016017	23642.36885679056	177.11475648628402	0.001	56799.123704044476	238.3256673210934
27000	4	27508.87391647208	 27656.6511436225	27668.053597196453	27927.11776945485	19585.251422734567	418.2438529827705	0.0	374646.50649922306	612.0837414106203
28000	4	28498.284714585083	 28569.12047679864	28611.751865273927	28907.54426017661	24980.034989763633	409.2595455915289	0.002	138575.61561810062	372.2574587810171
28800	4	31236.858877699637	 31873.124673474234	31888.269897837967	33066.69820152747	15731.09798406001	1829.8393238278331	0.001	4139538.9512155475	2034.585695225332
29000	4	29236.690685852867	 29308.38074025049	-1	29582.924399382853	25482.765900892347	346.23371352998583	0.0	119466.74182222699	345.6396126346443
30000	4	31592.58680272231	 30462.4893327281	-1	35255.51037562385	18690.673722322797	3662.923572901542	0.002	5117687.900754097	2262.2307355250255
31000	4	32068.797214996808	 31308.077443433638	31366.610890394953	36492.041326808045	25176.838867004313	4423.2441118112365	0.005	4761221.207196459	2182.0222746792615
32000	4	31936.910224555893	 32032.87064439141	32063.48017200191	32318.25860823501	28055.54515050167	381.3483836791165	0.006	238619.65098994528	488.4871042207207
33000	4	32677.68732764016	 32784.00781631656	32784.00781631656	33074.84672252341	9857.353701527614	397.1593948832524	0.008	1126112.3620133032	1061.1844147052402
34000	4	33638.95377869678	 33735.76225207477	33799.47821707378	33944.79716742539	29905.910873440283	305.84338872861554	0.004	209083.10747895675	457.2560633594231
35000	4	34809.16294088436	 34699.516028955535	34717.467149508535	41196.356046654386	8906.876899595196	6387.193105770028	0.003	3226481.128028341	1796.2408324131654
36000	4	35302.694070020276	 35441.70266701875	35460.430118890356	35743.73581890812	27962.02666666667	441.04174888784473	0.007	449948.700835583	670.7821560205541
37000	4	35941.08437292383	 36157.793103448275	36226.10742240216	43226.321417069244	26688.750845098428	7285.237044145411	0.005	1379930.375915914	1174.7043780951503
38000	4	36484.966059254315	 36661.4935809888	36681.5326591965	37005.163496002206	31286.183682983683	520.1974367478906	1.0	563783.0669734139	750.8548907568053
38400	4	42125.451841324386	 42420.26801517067	-1	44078.07159277504	15436.196434732605	1952.6197514506566	1.0	2082908.9032378497	1443.2286385870568
39000	4	37585.65366088301	 37850.45910885505	37903.90511155041	38130.03636363636	9298.720243868644	544.3827027533553	1.0	1618732.159915834	1272.2940540283264
40000	4	39596.24859087652	 38457.801719197705	38457.801719197705	46749.469871125046	33445.733366558685	7153.221280248523	1.0	9997949.399434093	3161.953415127126
41000	4	47046.548408341696	 47628.718239886446	47679.477087033745	47849.457397504455	35052.94541655785	802.9089891627591	1.0	4170998.4751901296	2042.3022487355122
42000	4	40092.09240941617	 40348.032776888234	40500.21967410984	40672.03878787879	25835.943792107795	579.9463784626205	1.0	1031621.1871625526	1015.6875440619289
43000	4	46325.40178548827	 50006.60506706408	50306.49475262369	50514.76401957095	30140.967437682462	4189.362234082677	1.0	23937149.926648576	4892.560671739143
44000	4	44078.2012271087	 41851.4898659183	41864.54398003743	51642.06540977299	34230.484060188726	7563.8641826642925	1.0	18844912.01686563	4341.0726804403575
45000	4	41704.681517339624	 42514.32625910675	42541.27670364501	43073.72528883183	22399.487316421895	1369.0437714922082	1.0	3726416.227486482	1930.392765083438
46000	4	43071.84906451989	 43240.24742268041	43337.9812721989	43563.0405712431	37659.295173961844	491.1915067232112	1.0	463762.4105623673	681.0010356544014
47000	4	43532.830716289056	 43690.666666666664	43776.166992824525	44121.54109138725	37722.80157391793	588.7103750981914	1.0	482622.5631189348	694.7104167341489
48000	4	51188.41926257366	 55142.86277732128	55484.79867713931	55761.41587037806	34816.531258106355	4572.996607804402	1.0	28880553.141394403	5374.063001249093
49000	4	44917.600387868406	 45405.185385656296	-1	45886.402735042735	28375.841014799153	968.802347174329	1.0	2746678.7268152894	1657.3106910942465
50000	4	56490.70737927231	 57927.37505394907	58027.55209684392	58584.778699257964	41825.40604549704	2094.0713199856546	1.0	14162261.336719602	3763.278004176625
51000	4	46166.80452081298	 46377.929509329646	46442.12041522491	46847.37452006981	39803.596678529066	680.5699992568334	1.0	799884.8023563311	894.3627912409656
52000	4	47078.469472553086	 47309.738456115614	47376.53653370985	47747.324083955886	34134.722278738554	668.8546114027995	0.998	1105717.5364683026	1051.5310439869584
53000	4	47857.78930878163	 48262.39769866954	48349.32564841498	48647.23740485683	37989.73337107274	789.4480960752044	0.998	1615591.6188705487	1271.0592507316678
54000	4	62456.18497928342	 62660.00373482727	62747.88592800374	63101.893747061586	49747.119347664935	645.7087677781674	0.996	1070990.0795826525	1034.8865056529883
55000	4	48966.89197711581	 49490.31268436578	49636.73372781065	50043.89560029828	5434.796242306446	1077.0036231824706	0.999	5408468.5326947775	2325.6114320098227
56000	4	51787.344885250044	 49876.524712002974	49950.77335318199	65091.041707080505	40366.233984962404	13303.696821830461	0.999	29255803.20189782	5408.86339279315
57000	4	65695.43223377172	 65857.57016683022	65987.08357915438	66576.25396825396	51622.20307692308	880.8217344822478	0.997	879486.2926449882	937.8093050535317
57600	4	60697.310724304574	 62166.61787864752	-1	65376.38967364832	24704.164918093134	4679.078949343748	0.998	26918428.744992886	5188.297287645812
58000	4	51783.260491185116	 51072.194824961945	51130.56304761905	67075.32633683158	41502.080395794685	15292.065845646466	0.996	19379717.030085288	4402.240001418061
59000	4	52689.47847815374	 53303.30738681493	53345.67885532592	53902.70200803213	41145.83936235438	1213.2235298783926	0.992	3308199.055675313	1818.845528261076
60000	4	61025.84547745852	 58300.489311889825	-1	70640.90947368421	11402.406592473028	9615.06399622569	0.997	74658090.07474045	8640.491309800644
61000	4	55799.131644456866	 53902.70200803213	53946.032154340835	71354.45401382244	42977.17835414665	15555.322369365575	0.997	34848259.160950765	5903.241411373142
62000	4	65855.80987310274	 70939.60253699789	71203.03872679044	71735.8246926777	1933.722255038972	5880.014819574964	0.998	69530634.01257616	8338.503103829617
63000	4	72399.24487489845	 72746.73604336043	72904.79521998913	73222.98308783415	56087.64229001254	823.7382129356993	0.997	2346785.5884990757	1531.9221874818172
64000	4	55322.95391117955	 55622.763365105675	55645.824212271975	56087.64229001254	44560.99867197875	764.6883788329869	0.999	1497991.1733403038	1223.9244965847786
65000	4	74760.65888932231	 75065.84340044743	75192.00448179271	75573.04504504504	60842.12511332729	812.3861557227356	0.998	1607791.2082061968	1267.9870694160081
66000	4	62985.48404752315	 56944.30547305897	56896.02713013989	76827.54894104178	43087.55313001605	13842.064893518633	0.992	91477680.4063551	9564.396499850636
67000	4	59923.678731384236	 57604.175107296134	57728.05505376344	78124.40512223516	11807.664995161433	18200.72639085092	0.995	51045790.734334156	7144.63370190062
68000	4	57974.83462954961	 58355.53391304348	58431.7492381367	58841.616834721615	46281.97517241379	866.7822051720068	0.992	2047413.2765516338	1430.8784981792248
69000	4	58394.51999857459	 58764.3292469352	58893.254936375604	59309.64560318162	43776.166992824525	915.1256046070266	0.996	1570493.8734573298	1253.193470082465
70000	4	80022.45551699415	 80273.76076555024	80225.77884040645	81294.80799515445	66510.27155599603	1272.3524781603046	0.996	2411651.59166982	1552.9493203803593
71000	4	69854.17288440042	 60268.40053884149	81890.01098230628	82443.32186732187	45084.893516963384	12589.14898292144	0.995	124081927.99727355	11139.206793900254
72000	4	79869.14298221651	 80082.17661097852	79986.72705601907	83365.04844720497	13407.025072420338	3495.905464988464	0.045	6854852.092584581	2618.177246212445
73000	4	64875.33022597757	 59972.17515638963	59998.9843540456	82040.1760391198	45267.36188870152	17164.845813142238	0.0	96971281.20833224	9847.399718115044
74000	4	84515.60109418536	 85001.72767574414	85217.60507936508	85762.12651757189	18763.837271075074	1246.525423386527	0.0	7316537.887582862	2704.9099592376197
75000	4	61733.97882585152	 62601.55223880597	62806.6111371081	63191.02071563088	29919.243869817208	1457.0418897793643	0.0	8881067.691651683	2980.1120266949165
76000	4	84785.47628171016	 85981.88853299167	86313.65144694534	87154.36883116883	49362.90106656859	2368.892549458673	0.0	14604930.611361342	3821.639780429514
77000	4	63719.049490996214	 64035.17557251908	64188.296508847445	64652.08477842004	50686.45317220544	933.0352874238233	0.0	2281100.5918042995	1510.3312854484275
78000	4	74942.9614677158	 64403.90019193858	64004.63900810682	90565.2685560054	14270.890802764487	15622.307088289599	0.0	170058995.75347853	13040.66699802884
79000	4	86308.43099727611	 91741.44087491457	92245.86116838489	92884.24083044982	14745.960008789278	6575.809833173713	0.0	117158238.26869057	10823.965921449058
81000	4	82196.29321813851	 92948.56509695291	93466.3844011142	94719.63867325336	54361.16970433374	12523.345455114846	0.0	186527805.84928545	13657.518290278269
10000	8	10019.230617080055	 10037.221657194137	10049.2458820006	10076.027776735107	7206.707903780069	56.79715965505238	0.0	11283.836759081605	106.22540543147673
11000	8	10848.547930992308	 10862.994455910324	10865.192908605197	10873.114711600778	9815.183589893597	24.566780608469344	0.0	3325.0731286360324	57.663447075561066
12000	8	11805.268242004076	 11818.582133579888	-1	11830.562185985016	10765.840057752466	25.29394398093973	0.0	3371.3809089646716	58.063593662162106
13000	8	12756.011990866995	 12771.085969836815	12771.085969836815	12797.876328963051	12034.226486147225	41.8643380960566	0.0	3817.0059406655273	61.78192244229316
14000	8	13693.297965102525	 13709.675995914198	13711.776881033866	13746.886669739335	13139.278316201664	53.58870463680978	0.0	3883.82228276976	62.32031998288969
14400	8	14384.105893980279	 14425.809114359416	-1	14490.442968960864	9391.108872096278	106.33707498058538	0.0	63836.83881887467	252.65953142296982
15000	8	14652.953729489644	 14671.811106252733	14674.217241567812	14697.517301795882	10807.885654467125	44.56357230623871	0.0	26075.596391412957	161.4793992787097
16000	8	15594.143708891468	 15610.342870434984	15612.158659997674	15631.249985442264	15019.048620824708	37.10627655079588	0.0	3987.607166725171	63.14750325012994
17000	8	16497.61643396035	 16521.138355489908	16521.138355489908	16562.933053618806	15147.018169506828	65.31661965845706	0.0	14901.819211887836	122.07300771213855
18000	8	17429.529275290028	 17459.216650406503	17459.216650406503	17488.791191608572	15181.283565207556	59.261916318544536	0.0	15971.678967761762	126.37910811428351
19000	8	18368.499360527585	 18401.11434055388	18402.37581408103	18426.37671609006	14579.375190093417	57.877355562475714	0.0	28674.562830157545	169.3356513855176
19200	8	19067.809389137015	 19113.88892053546	19137.053967348686	19234.41215247922	15038.400896358544	166.60276334220544	0.0	50732.677735509016	225.23915675456837
20000	8	19249.803837308005	 19277.232028725313	19274.46370359733	19350.883506343715	17912.415320966236	101.07966903570923	0.0	16745.351361200184	129.40383055072283
21000	8	20145.030118770683	 20186.15250413596	20184.63463418302	20227.22146032703	10465.727942609848	82.19134155634674	0.0	210488.13335938455	458.78985751581797
22000	8	21056.79358061898	 21110.05473419314	21113.37549158408	21158.3081894853	11184.344652306154	101.51460886631685	0.0	236558.3748476659	486.3726707450429
23000	8	21917.669474424816	 21970.490751350466	21963.300278186874	22057.14511092851	12081.347315360726	139.47563650369557	0.0	217572.70060366084	466.446889370763
24000	8	22889.780926962718	 22925.56631650867	22931.441653852726	22970.6876604484	21576.67840205771	80.90673348568089	0.0	26364.508959158324	162.3715152333017
25000	8	23808.255783937784	 23833.388617597444	23837.621525619394	23899.168091168092	22527.312520980195	90.91230723030822	0.0	15051.68027894608	122.68528957844164
26000	8	24635.571249155073	 24676.91266776981	24672.376470588235	24729.199078765545	23239.152973768505	93.62782961047196	0.004	30484.99039097832	174.59951429193129
27000	8	25521.349835008034	 25577.46126727013	25582.33641475269	25731.9263803681	23019.93448246291	210.5765453600652	0.001	46811.302539839686	216.35919795525146
28000	8	26407.80442237208	 26462.485804416403	26467.70420035496	26540.978445718807	24982.359795253607	133.17402334672806	0.001	48712.651915632276	220.7094286967194
28800	8	28214.99248564446	 28365.346515489568	28441.985166348804	28679.00170940171	25124.99588169225	464.00922375724986	0.003	230183.9259023825	479.7748700196609
29000	8	27243.422396619193	 27293.89486527707	27307.777822990844	27388.578308335884	25694.979994256726	145.15591171669075	0.003	46378.480808348766	215.35663632298116
30000	8	28169.6481342681	 28229.61993900515	28202.92666526581	28372.84177148293	18446.636613523915	203.19363721483023	0.004	223074.0296160704	472.3071348350249
31000	8	29833.16960772866	 29180.938797695402	29146.086427795875	31300.776119402984	27408.153563406166	1467.606511674323	0.002	1022182.0085237393	1011.0301719156255
32000	8	29920.661487877038	 29972.694953104063	29982.73830001117	30046.502798298636	27964.939681216794	125.84131042159788	0.009	55646.24825409457	235.89457020901216
33000	8	30761.347510888078	 30833.385711003906	30858.197034141856	30936.436095424688	17729.044052572484	175.08858453661014	0.003	229300.77590917103	478.85360592687516
34000	8	31659.833409511997	 31711.217483756645	31726.2091951306	31850.4337921215	28891.987514799268	190.60038260950387	0.003	67072.6598027579	258.98389873263915
35000	8	32518.735792776577	 32612.73915684607	32644.467469293446	32712.09553984889	15018.20834732013	193.35974707231435	0.003	665438.295177251	815.7440132647318
36000	8	33327.78977229316	 33429.07297633873	33433.23651762361	33588.02002002002	29311.580694474775	260.2302477268604	0.002	161469.7897045283	401.83303709940066
37000	8	34947.563783918944	 34282.94457215837	34243.58413062891	37241.32297447281	11137.938508775569	2293.7591905538648	0.008	3289789.8129106537	1813.7777738495568
38000	8	34889.62570003542	 34938.885331250814	34947.98281473766	35052.94541655785	31602.94984695079	163.31971652242646	1.0	61736.00183433102	248.46730536296124
38400	8	36660.18687170048	 37293.06140594609	37241.32297447281	38135.45333143912	17527.617107411035	1475.2664597386392	1.0	3282958.5902845515	1811.8936476196807
39000	8	35731.113852435905	 35863.120374081496	35877.5001336541	36007.438765928906	29292.389349628982	276.3249134930011	1.0	261744.0798174065	511.60930388080953
40000	8	36607.77296249649	 36686.545852125186	36716.65380932841	36822.4219478738	28117.25735833246	214.64898537730915	1.0	198479.85514620706	445.51078005611384
41000	8	37464.5016729801	 37553.92501398993	37590.737431732254	37675.15171929824	34525.46057877813	210.65004631814372	1.0	154735.04169179322	393.36375238676123
42000	8	38448.022195622194	 38490.888442787495	38512.977905308464	38640.48596516482	35559.074844350245	192.46376954262814	1.0	55670.52641256476	235.946024362702
43000	8	39208.98201637369	 39285.15381238109	39325.440375036625	43303.02564929827	34134.722278738554	4094.043632924586	1.0	559706.1525376397	748.1351164981094
44000	8	39958.597973143784	 40100.90469076785	40154.89244577412	40420.939015208554	16678.189251320287	462.3410420647706	1.0	744425.0195389689	862.8006835526783
45000	8	40861.227359396275	 41026.35732844261	-1	41209.004605465154	17704.48858989579	347.7772460688793	1.0	851656.1868068182	922.8522020382344
46000	8	41595.26271328764	 41734.36815920398	41766.83615995021	41877.60624024961	36309.408359258756	282.3435269619731	1.0	264140.54165749386	513.9460493646136
47000	8	42336.03980389521	 42400.16679829411	42447.099304237825	42568.261338407865	38413.77447052089	232.2215345126533	1.0	110182.9581187643	331.938184183086
48000	8	42957.09552943874	 43142.95339119254	43156.82572347267	43387.01406174236	35715.20170303353	429.91853230362176	1.0	442745.898000456	665.3915373676284
49000	8	43932.38253599009	 44107.04173512981	44157.8312222405	44281.6654569449	23121.0556416882	349.2829209548145	1.0	730156.9659486635	854.4922269679599
50000	8	44779.64714620028	 44866.36403142237	44933.95647807165	45062.18834984052	40592.084681687586	282.5412036402413	1.0	131102.24739985488	362.0804432717333
51000	8	45345.78498181817	 45489.824775461784	-1	45815.91670933607	41342.28492222393	470.13172751789534	0.999	342239.4412028294	585.0123427781925
52000	8	46278.593413924464	 46377.929509329646	46434.08683618751	46587.20166608816	40770.8772782503	308.60825216369994	0.999	225237.4194747923	474.5918451414776
53000	8	47164.18193143889	 47301.401938325995	47343.1139329806	47527.524079320116	43962.570586308546	363.34214788122335	0.999	239841.83436398595	489.73649482551934
54000	8	48387.054610335384	 48037.84108804581	48063.64476275739	54185.59870811465	43296.04129032258	5798.544097779268	0.998	3256421.390180831	1804.5557320794587
55000	8	48582.53658960454	 48779.8393603489	48833.08277242132	49191.03096939711	43955.3718683478	608.4943797925662	0.998	584616.8856839462	764.6024363575793
56000	8	49257.026002005994	 49371.98013610447	49408.32983618627	49600.047302291205	43563.0405712431	343.0213002852106	0.998	260673.4814775313	510.56192717194585
57000	8	50530.93681219554	 50306.49475262369	-1	57162.57580919932	44858.866310160425	6631.638997003778	0.997	2228715.5404131925	1492.8883214806099
57600	8	54469.72967836015	 55680.451358639286	56205.078726968175	56932.22820784729	34366.33670464729	2462.498529487144	1.0	7766350.568887341	2786.817283010736
58000	8	50725.74492614754	 50849.679105891264	50888.2381042654	51072.194824961945	45451.3132407721	346.44989881440415	0.998	307606.1407066345	554.6225209154732
59000	8	52216.45451847446	 52418.561999609454	52490.31208447399	52665.38277418089	32136.41278582545	448.9282557064362	0.999	953756.9541805651	976.6048096239159
60000	8	52348.68269559702	 52562.2588603877	-1	53029.525088897666	18285.794005449592	680.8423933006488	0.996	1753559.7600291332	1324.2204348329371
61000	8	53363.44503521306	 53537.187076186674	53612.03435190733	53794.680561122244	48029.24601896582	431.2355259091855	0.998	493558.4503081386	702.5371522618136
62000	8	53610.34968302156	 53859.441412520064	-1	54130.96511393426	16348.07892813642	520.6154309127014	0.997	3343664.4800911904	1828.568970558997
63000	8	57777.07991218819	 54995.995902479	62983.44814641013	63280.39981140971	47552.78228520815	5503.319899221526	0.995	16141054.901252454	4017.5931726908902
64000	8	55546.22878829497	 55692.00331950207	55773.00145439435	55900.76134943774	49299.44095500459	354.5325611427688	0.997	371087.82811092015	609.1697859471693
65000	8	58489.89955420795	 56411.780805660936	64917.885368802905	65106.82900800388	16249.119612590799	6616.929453795929	0.996	18584589.161033783	4310.984708977032
66000	8	56851.44572187096	 57150.40579093038	57199.11698274025	57456.21917808219	49997.291115664	604.773456211231	0.994	1152396.6504159865	1073.4973918999463
67000	8	57628.13412572975	 57927.37505394907	57989.94512853748	58279.51715154147	16188.364250391991	651.3830258117159	0.991	3760224.316275399	1939.1297832469593
68000	8	58413.8669420363	 58559.21815008726	58610.3615720524	59009.77269729611	51681.83596457451	595.9057552598097	0.996	581740.9172616093	762.7194223707754
69000	8	59069.36338420175	 59362.10880141531	59454.1430786268	59639.0704287936	49490.31268436578	569.7070445918507	0.99	794278.7516781065	891.2231772559029
70000	8	64661.507179146036	 65568.15646413059	59838.487739634416	70051.00626304801	52872.84932046484	5389.499083901974	0.995	25433204.23286817	5043.134365934361
71000	8	60416.27548868606	 60773.25243377858	60897.33575317604	61105.271113134535	48744.40820773561	688.9956244484783	0.993	1507392.878886197	1227.7592919160486
72000	8	62092.043656422284	 60581.235838411194	60540.247180875056	71716.65936414641	19143.87790614748	9624.61570772413	0.033	20234820.16134683	4498.313035055123
73000	8	61325.10315292678	 61567.76513761468	-1	61880.00368833564	51801.51601698186	554.9005354088586	0.0	917518.0859055433	957.8716437527229
74000	8	64511.48444342603	 62806.6111371081	62747.88592800374	74010.32699200441	22317.547056867308	9498.842548578381	0.0	23423483.303617172	4839.781328078488
75000	8	63310.97374222173	 63504.957653181926	63580.16485078162	63882.78343645883	55142.86277732128	571.8096942370976	0.0	665632.8871836326	815.8632772613513
76000	8	73704.38749231634	 74194.4322830293	74276.55118981737	74669.11154381085	6753.9427852560075	964.7240514945152	0.0	7752032.715871815	2784.2472440269767
77000	8	65220.845296574684	 65392.31571254568	65472.06243902439	65680.31710300954	58077.77066205106	459.47180643485626	0.0	613230.9773794599	783.0906571907623
78000	8	65787.99950689802	 66052.03149606299	66117.10738916256	66411.54280059377	57777.756349548	623.5432936957513	0.0	1206938.5590810915	1098.6075546258962
79000	8	66350.60913024844	 66609.29429280397	66576.25396825396	67327.67895660897	57186.931401789516	977.06982636053	0.0	1459201.0448746919	1207.9739421339732
10000	16	9393.749762622452	 9402.292679509632	-1	9420.771250087737	8664.09928185266	27.021487465284736	0.0	1252.5226990824372	35.39099742988939
11000	16	10265.719857260507	 10273.271819208174	10274.648090025263	10280.156862745098	9835.863034278073	14.437005484591282	0.0	774.5779015547116	27.83123966974363
12000	16	11180.668406836161	 11190.872389210823	11192.272181454302	11196.473660062566	10790.724418628022	15.805253226404602	0.0	1103.5416255997882	33.219597011399586
13000	16	12087.157100465185	 12101.772017221558	12106.957243370016	12121.718491758862	11880.829246702664	34.561391293676934	0.0	1181.6088448939622	34.37453774080405
14000	16	13008.017223640592	 13016.630185477028	13019.155418677401	13036.54295566024	12807.951714101677	28.525732019646966	0.0	717.6012218645401	26.788079846538835
14400	16	13516.354259410038	 13537.518583892279	-1	13566.939047811584	10341.942364000617	50.584788401545666	0.0	13566.627637351748	116.47586718866594
15000	16	13915.608055466171	 13936.373387327052	13936.373387327052	13949.046767823736	7873.277390781504	33.43871235756524	0.0	51213.778150730475	226.30461363111993
16000	16	14826.637955472293	 14844.63064756954	14845.041117102171	14864.358823855142	6945.200087967814	37.720868382848494	0.0	63458.48011951024	251.9096665860805
17000	16	15721.005251924977	 15747.2475874813	15749.557380896504	15769.912818705205	6421.516799234496	48.90756678022808	0.0	108038.14616626377	328.69156692294945
18000	16	16635.04840503673	 16648.708779111235	16652.323573200993	16677.67115032152	15656.321250473886	42.622745284788834	0.0	3212.1731780214877	56.67603707054232
19000	16	17546.471986768065	 17559.721070190357	17562.018711154727	17575.81719374059	17011.11888466413	29.345206972524466	0.0	2858.476651234505	53.46472342801845
19200	16	17917.096002000755	 17949.545703778	17947.145550578323	18045.474505058653	13340.396382069377	128.37850305789834	0.0	30684.43409799871	175.1697293997987
20000	16	18418.515018151622	 18433.96896030765	18435.23494265504	18461.22595509095	17779.537422175123	42.71093693932926	0.0	3578.2181315855332	59.81820903024039
21000	16	19315.38892058158	 19339.033608299414	19346.002378292673	19364.144706943192	15386.647712942795	48.75578636161299	0.0	27205.512944606264	164.94093774623164
22000	16	20208.378898695602	 20230.270253975432	20232.55745242133	20257.750811259528	14485.751227672548	49.371912563925434	0.0	40814.0704915775	202.02492542153678
23000	16	21081.02378505891	 21110.05473419314	21114.205844181382	21140.811655837762	19608.85759158479	59.78787077885136	0.0	12906.90237494255	113.60854886381813
24000	16	21993.3034392643	 22014.635338500022	22019.149864654253	22038.131111202332	21478.273003680588	44.827671938033745	0.0	5730.598657591997	75.70071768214616
25000	16	22888.2439059142	 22904.04914675768	22909.913459076557	22940.260308507455	22077.099761493544	52.01640259325359	0.0	4798.713582506458	69.27274776206339
26000	16	23748.223932865974	 23766.918057461597	23771.12738543281	23792.19641037004	23080.302308585186	43.972477504066774	0.0	7209.52591772234	84.90892719686393
27000	16	24629.911383931543	 24655.38057405281	24659.91052317303	24717.813627992633	22404.16108166757	87.90224406108973	0.0	16454.470956716166	128.2749818036088
28000	16	25513.62121627681	 25532.454082845867	25536.097412480973	25559.196000952154	24739.454955992813	45.574784675343835	0.001	8018.263798961906	89.54475863478501
28800	16	26608.718959792794	 26737.930773444892	26773.933373229604	26924.318555667	22245.417750890858	315.599595874206	0.002	195953.316372231	442.66614550045614
29000	16	26355.388202492988	 26387.049641207115	-1	26440.33055897562	25528.811792677127	84.94235648263202	0.003	14289.388723669712	119.53823122193883
30000	16	27287.18347049799	 27321.674910941474	27324.456026058633	27377.40499745028	26008.667377192134	90.22152695229306	0.002	17557.441696739985	132.50449689252054
31000	16	28163.478161189803	 28189.598949855605	28189.598949855605	28251.902962690103	27176.457200708683	88.42480150029951	0.005	12061.265277880504	109.82379194819538
32000	16	29021.5917345	 29045.169443843322	29051.456277056277	29082.93131094258	27863.343990035293	61.3395764425768	0.002	9947.220799677707	99.73575487094739
33000	16	29841.860823343413	 29904.24508438701	29917.57659515185	29979.389769935224	27918.404160166407	137.52894659181038	0.003	45040.72469152479	212.22800166689782
34000	16	30753.061775338872	 30782.11753913193	30778.588086911655	30840.470588235294	28381.841404102346	87.4088128964213	0.002	21089.05670174684	145.22071719195867
35000	16	31603.65181533795	 31671.931567459145	31673.800117994102	31748.723358959196	6785.698728481509	145.07154362124493	0.004	683953.4430905196	827.0147780363538
36000	16	32476.62742245147	 32519.892906899266	32521.862854373638	32573.165392549447	28487.26053273904	96.53797009797563	0.005	44765.87671991887	211.57948085747557
37000	16	33647.892742741955	 34088.12450362784	34784.94959181029	34861.74753246753	8262.730465563678	1213.8547897255776	0.006	4628983.504324749	2151.507263367881
38000	16	34118.037652073115	 34145.577307129686	34145.577307129686	34223.93778287754	32702.132667357007	105.9001308044244	1.0	17321.480301148433	131.61109490141183
38400	16	35494.05825091137	 35632.236808920155	35644.06532996946	35805.71641990129	25656.913357228197	311.6581689899249	1.0	389032.86321211304	623.7249900493911
