speed_hz[hz]	send_bytes[byte]	average_2Delay[ms]	median_2Delay[ms]	mode_2Delay[ms]	max_2Delay[ms]	min_2Delay[ms]	fluctuation[ms]	error_rate	variance[ms^2]	standard deviation[ms]
1862000	10000	1.2045568943023681	 1.1191368103027344	-1	5.323648452758789	1.0714530944824219	4.119091558456421	0.0	0.05339287386204659	0.23106898074394708
1863000	10000	1.149742102622986	 1.104593276977539	1.1010169982910156	2.8624534606933594	1.0631084442138672	1.7127113580703734	0.0	0.018565380545941822	0.1362548367799904
1864000	10000	1.0928083658218384	 1.0905265808105469	1.0900497436523438	1.489400863647461	1.0607242584228516	0.39659249782562256	0.0	0.00024290786937797293	0.015585501896890357
1865000	10000	1.102118444442749	 1.0991096496582031	-1	1.4836788177490234	1.0690689086914062	0.38156037330627446	0.0	0.0003587330552340973	0.018940249608547857
1866000	10000	1.2311540603637696	 1.123189926147461	-1	5.092382431030273	1.0607242584228516	3.861228370666504	0.0	0.061234659925539746	0.24745637984408433
1867000	10000	1.212530255317688	 1.1169910430908203	1.071929931640625	5.410194396972656	1.0654926300048828	4.197664141654968	0.0	0.06153015486800939	0.24805272598383069
1868000	10000	1.241307806968689	 1.127004623413086	1.116037368774414	5.925893783569336	1.0700225830078125	4.684585976600647	0.0	0.07624824047313211	0.27613083940974814
1869000	10000	1.229427170753479	 1.119375228881836	1.1074542999267578	5.837440490722656	1.0654926300048828	4.608013319969177	0.0	0.07291998811435349	0.27003701248968354
1870000	10000	1.2175079822540282	 1.1162757873535156	1.092672348022461	4.980802536010742	1.0666847229003906	3.763294553756714	0.0	0.058772964705328834	0.24243136081235206
1871000	10000	1.1880170106887817	 1.1048316955566406	1.0881423950195312	5.5637359619140625	1.0612010955810547	4.375718951225281	0.0	0.05405112849415161	0.23248898574803842
1872000	10000	1.0955629110336305	 1.0929107666015625	1.0936260223388672	1.5494823455810547	1.0716915130615234	0.4539194345474242	0.0	0.0004089860538437051	0.020223403616693832
1873000	10000	1.2317052602767944	 1.1229515075683594	1.111745834350586	5.686044692993164	1.0645389556884766	4.4543394327163695	0.0	0.06472947791828063	0.25441988506852337
1874000	10000	1.2442861557006837	 1.1292695999145508	1.116037368774414	6.7195892333984375	1.0676383972167969	5.475303077697754	0.0	0.07222742784009827	0.26875160993024444
1875000	10000	1.2440678596496582	 1.1260509490966797	1.0983943939208984	5.711793899536133	1.0647773742675781	4.467726039886474	0.0	0.07315206349850087	0.27046638145710616
1876000	10000	1.2147182941436767	 1.119375228881836	1.0976791381835938	5.645513534545898	1.068115234375	4.4307952404022215	0.0	0.05752478593621844	0.23984325284697594
1877000	10000	1.127003288269043	 1.1019706726074219	1.0993480682373047	1.5230178833007812	1.069784164428711	0.3960145950317382	0.0	0.0029626059681868355	0.05442982608999257
